Site,Month,Day,Hour,Value,Duration
GZ,9,12,9,63,Valid
GZ,9,12,10,55,Valid
GZ,9,12,11,55,Valid
GZ,9,12,12,53,Valid
GZ,9,12,13,49,Valid
GZ,9,12,14,48,Valid
GZ,9,12,15,47,Valid
GZ,9,12,16,46,Valid
GZ,9,12,17,48,Valid
GZ,9,12,18,51,Valid
GZ,9,12,19,56,Valid
GZ,9,12,20,61,Valid
GZ,9,12,21,55,Valid
GZ,9,12,22,59,Valid
GZ,9,12,23,51,Valid
GZ,9,13,0,56,Valid
GZ,9,13,1,60,Valid
GZ,9,13,2,60,Valid
GZ,9,13,3,65,Valid
GZ,9,13,4,60,Valid
GZ,9,13,5,56,Valid
GZ,9,13,6,55,Valid
GZ,9,13,7,58,Valid
GZ,9,13,8,52,Valid
GZ,9,13,9,52,Valid
GZ,9,13,10,53,Valid
GZ,9,13,11,54,Valid
GZ,9,13,12,50,Valid
GZ,9,13,13,48,Valid
GZ,9,13,14,50,Valid
GZ,9,13,15,44,Valid
GZ,9,13,16,46,Valid
GZ,9,13,17,43,Valid
GZ,9,13,18,48,Valid
GZ,9,13,19,52,Valid
GZ,9,13,20,51,Valid
GZ,9,13,21,45,Valid
GZ,9,13,22,44,Valid
GZ,9,13,23,41,Valid
GZ,9,14,0,43,Valid
GZ,9,14,1,42,Valid
GZ,9,14,2,43,Valid
GZ,9,14,3,42,Valid
GZ,9,14,4,43,Valid
GZ,9,14,5,36,Valid
GZ,9,14,6,40,Valid
GZ,9,14,7,35,Valid
GZ,9,14,8,39,Valid
GZ,9,14,9,41,Valid
GZ,9,14,10,43,Valid
GZ,9,14,11,40,Valid
GZ,9,14,12,41,Valid
GZ,9,14,13,36,Valid
GZ,9,14,14,33,Valid
GZ,9,14,15,32,Valid
GZ,9,14,16,35,Valid
GZ,9,14,17,35,Valid
GZ,9,14,18,36,Valid
GZ,9,14,19,39,Valid
GZ,9,14,20,41,Valid
GZ,9,14,21,50,Valid
GZ,9,14,22,55,Valid
GZ,9,14,23,44,Valid
GZ,9,15,0,39,Valid
GZ,9,15,1,37,Valid
GZ,9,15,2,34,Valid
GZ,9,15,3,38,Valid
GZ,9,15,4,36,Valid
GZ,9,15,5,34,Valid
GZ,9,15,6,31,Valid
GZ,9,15,7,25,Valid
GZ,9,15,8,36,Valid
GZ,9,15,9,38,Valid
GZ,9,15,10,34,Valid
GZ,9,15,11,37,Valid
GZ,9,15,12,35,Valid
GZ,9,15,13,33,Valid
GZ,9,15,14,25,Valid
GZ,9,15,15,28,Valid
GZ,9,15,16,29,Valid
GZ,9,15,17,29,Valid
GZ,9,15,18,31,Valid
GZ,9,15,19,36,Valid
GZ,9,15,20,36,Valid
GZ,9,15,21,36,Valid
GZ,9,15,22,32,Valid
GZ,9,15,23,36,Valid
GZ,9,16,0,36,Valid
GZ,9,16,1,45,Valid
GZ,9,16,2,44,Valid
GZ,9,16,3,29,Valid
GZ,9,16,4,29,Valid
GZ,9,16,5,35,Valid
GZ,9,16,6,33,Valid
GZ,9,16,7,39,Valid
GZ,9,16,8,36,Valid
GZ,9,16,9,34,Valid
GZ,9,16,10,36,Valid
GZ,9,16,11,37,Valid
GZ,9,16,12,37,Valid
GZ,9,16,13,32,Valid
GZ,9,16,14,88,Valid
GZ,9,16,15,45,Valid
GZ,9,16,16,42,Valid
GZ,9,16,17,42,Valid
GZ,9,16,18,40,Valid
GZ,9,16,19,58,Valid
GZ,9,16,20,66,Valid
GZ,9,16,21,48,Valid
GZ,9,16,22,32,Valid
GZ,9,16,23,25,Valid
GZ,9,17,0,26,Valid
GZ,9,17,1,29,Valid
GZ,9,17,2,30,Valid
GZ,9,17,3,36,Valid
GZ,9,17,4,42,Valid
GZ,9,17,5,42,Valid
GZ,9,17,6,48,Valid
GZ,9,17,7,41,Valid
GZ,9,17,8,43,Valid
GZ,9,17,9,46,Valid
GZ,9,17,10,45,Valid
GZ,9,17,11,44,Valid
GZ,9,17,12,46,Valid
GZ,9,17,13,56,Valid
GZ,9,17,14,48,Valid
GZ,9,17,15,63,Valid
GZ,9,17,16,57,Valid
GZ,9,17,17,58,Valid
GZ,9,17,18,71,Valid
GZ,9,17,19,76,Valid
GZ,9,17,20,51,Valid
GZ,9,17,21,41,Valid
GZ,9,17,22,35,Valid
GZ,9,17,23,32,Valid
GZ,9,18,0,30,Valid
GZ,9,18,1,31,Valid
GZ,9,18,2,31,Valid
GZ,9,18,3,36,Valid
GZ,9,18,4,37,Valid
GZ,9,18,5,39,Valid
GZ,9,18,6,41,Valid
GZ,9,18,7,43,Valid
GZ,9,18,8,44,Valid
GZ,9,18,9,41,Valid
GZ,9,18,10,49,Valid
GZ,9,18,11,53,Valid
GZ,9,18,12,54,Valid
GZ,9,18,13,58,Valid
GZ,9,18,14,58,Valid
GZ,9,18,15,62,Valid
GZ,9,18,16,59,Valid
GZ,9,18,17,59,Valid
GZ,9,18,18,71,Valid
GZ,9,18,19,63,Valid
GZ,9,18,20,65,Valid
GZ,9,18,21,56,Valid
GZ,9,18,22,55,Valid
GZ,9,18,23,48,Valid
GZ,9,19,0,43,Valid
GZ,9,19,1,57,Valid
GZ,9,19,2,53,Valid
GZ,9,19,3,57,Valid
GZ,9,19,4,48,Valid
GZ,9,19,5,44,Valid
GZ,9,19,6,36,Valid
GZ,9,19,7,37,Valid
GZ,9,19,8,33,Valid
GZ,9,19,9,35,Valid
GZ,9,19,10,33,Valid
GZ,9,19,11,44,Valid
GZ,9,19,12,41,Valid
GZ,9,19,13,46,Valid
GZ,9,19,14,44,Valid
GZ,9,19,15,36,Valid
GZ,9,19,16,40,Valid
GZ,9,19,17,52,Valid
GZ,9,19,18,50,Valid
GZ,9,19,19,45,Valid
GZ,9,19,20,46,Valid
GZ,9,19,21,35,Valid
GZ,9,19,22,34,Valid
GZ,9,19,23,27,Valid
GZ,9,20,0,30,Valid
GZ,9,20,1,25,Valid
GZ,9,20,2,24,Valid
GZ,9,20,3,27,Valid
GZ,9,20,4,27,Valid
GZ,9,20,5,31,Valid
GZ,9,20,6,27,Valid
GZ,9,20,7,26,Valid
GZ,9,20,8,27,Valid
GZ,9,20,9,26,Valid
GZ,9,20,10,27,Valid
GZ,9,20,11,27,Valid
GZ,9,20,12,29,Valid
GZ,9,20,13,29,Valid
GZ,9,20,14,37,Valid
GZ,9,20,15,37,Valid
GZ,9,20,16,22,Valid
GZ,9,20,17,9,Valid
GZ,9,20,18,10,Valid
GZ,9,20,19,13,Valid
GZ,9,20,20,24,Valid
GZ,9,20,21,12,Valid
GZ,9,20,22,21,Valid
GZ,9,20,23,28,Valid
GZ,9,21,0,27,Valid
GZ,9,21,1,31,Valid
GZ,9,21,2,29,Valid
GZ,9,21,3,29,Valid
GZ,9,21,4,30,Valid
GZ,9,21,5,32,Valid
GZ,9,21,6,38,Valid
GZ,9,21,7,37,Valid
GZ,9,21,8,26,Valid
GZ,9,21,9,21,Valid
GZ,9,21,10,12,Valid
GZ,9,21,11,20,Valid
GZ,9,21,12,15,Valid
GZ,9,21,13,8,Valid
GZ,9,21,14,7,Valid
GZ,9,21,15,6,Valid
GZ,9,21,16,12,Valid
GZ,9,21,17,22,Valid
GZ,9,21,18,21,Valid
GZ,9,21,19,29,Valid
GZ,9,21,20,36,Valid
GZ,9,21,21,42,Valid
GZ,9,21,22,38,Valid
GZ,9,21,23,55,Valid
GZ,9,22,0,62,Valid
GZ,9,22,1,66,Valid
GZ,9,22,2,67,Valid
GZ,9,22,3,60,Valid
GZ,9,22,4,59,Valid
GZ,9,22,5,56,Valid
GZ,9,22,6,39,Valid
GZ,9,22,7,46,Valid
GZ,9,22,8,40,Valid
GZ,9,22,9,31,Valid
GZ,9,22,10,-999,Missing
GZ,9,22,11,58,Valid
GZ,9,22,12,46,Valid
GZ,9,22,13,45,Valid
GZ,9,22,14,26,Valid
GZ,9,22,15,24,Valid
GZ,9,22,16,27,Valid
GZ,9,22,17,18,Valid
GZ,9,22,18,21,Valid
GZ,9,22,19,23,Valid
GZ,9,22,20,16,Valid
GZ,9,22,21,18,Valid
GZ,9,22,22,17,Valid
GZ,9,22,23,22,Valid
GZ,9,23,0,20,Valid
GZ,9,23,1,25,Valid
GZ,9,23,2,28,Valid
GZ,9,23,3,22,Valid
GZ,9,23,4,28,Valid
GZ,9,23,5,34,Valid
GZ,9,23,6,40,Valid
GZ,9,23,7,42,Valid
GZ,9,23,8,46,Valid
GZ,9,23,9,36,Valid
GZ,9,23,10,35,Valid
GZ,9,23,11,35,Valid
GZ,9,23,12,34,Valid
GZ,9,23,13,27,Valid
GZ,9,23,14,34,Valid
GZ,9,23,15,33,Valid
GZ,9,23,16,40,Valid
GZ,9,23,17,42,Valid
GZ,9,23,18,45,Valid
GZ,9,23,19,28,Valid
GZ,9,23,20,25,Valid
GZ,9,23,21,29,Valid
GZ,9,23,22,27,Valid
GZ,9,23,23,26,Valid
GZ,9,24,0,22,Valid
GZ,9,24,1,27,Valid
GZ,9,24,2,24,Valid
GZ,9,24,3,20,Valid
GZ,9,24,4,18,Valid
GZ,9,24,5,13,Valid
GZ,9,24,6,21,Valid
GZ,9,24,7,23,Valid
GZ,9,24,8,21,Valid
GZ,9,24,9,28,Valid
GZ,9,24,10,20,Valid
GZ,9,24,11,33,Valid
GZ,9,24,12,36,Valid
GZ,9,24,13,35,Valid
GZ,9,24,14,25,Valid
GZ,9,24,15,23,Valid
GZ,9,24,16,28,Valid
GZ,9,24,17,22,Valid
GZ,9,24,18,22,Valid
GZ,9,24,19,44,Valid
GZ,9,24,20,43,Valid
GZ,9,24,21,38,Valid
GZ,9,24,22,33,Valid
GZ,9,24,23,26,Valid
GZ,9,25,0,20,Valid
GZ,9,25,1,24,Valid
GZ,9,25,2,24,Valid
GZ,9,25,3,29,Valid
GZ,9,25,4,27,Valid
GZ,9,25,5,28,Valid
GZ,9,25,6,26,Valid
GZ,9,25,7,24,Valid
GZ,9,25,8,23,Valid
GZ,9,25,9,25,Valid
GZ,9,25,10,28,Valid
GZ,9,25,11,32,Valid
GZ,9,25,12,37,Valid
GZ,9,25,13,42,Valid
GZ,9,25,14,41,Valid
GZ,9,25,15,41,Valid
GZ,9,25,16,49,Valid
GZ,9,25,17,51,Valid
GZ,9,25,18,61,Valid
GZ,9,25,19,64,Valid
GZ,9,25,20,65,Valid
GZ,9,25,21,72,Valid
GZ,9,25,22,47,Valid
GZ,9,25,23,44,Valid
GZ,9,26,0,42,Valid
GZ,9,26,1,36,Valid
GZ,9,26,2,28,Valid
GZ,9,26,3,27,Valid
GZ,9,26,4,31,Valid
GZ,9,26,5,58,Valid
GZ,9,26,6,34,Valid
GZ,9,26,7,45,Valid
GZ,9,26,8,29,Valid
GZ,9,26,9,30,Valid
GZ,9,26,10,32,Valid
GZ,9,26,11,34,Valid
GZ,9,26,12,45,Valid
GZ,9,26,13,38,Valid
GZ,9,26,14,33,Valid
GZ,9,26,15,28,Valid
GZ,9,26,16,29,Valid
GZ,9,26,17,33,Valid
GZ,9,26,18,33,Valid
GZ,9,26,19,29,Valid
GZ,9,26,20,28,Valid
GZ,9,26,21,28,Valid
GZ,9,26,22,22,Valid
GZ,9,26,23,23,Valid
GZ,9,27,0,26,Valid
GZ,9,27,1,22,Valid
GZ,9,27,2,20,Valid
GZ,9,27,3,20,Valid
GZ,9,27,4,21,Valid
GZ,9,27,5,23,Valid
GZ,9,27,6,29,Valid
GZ,9,27,7,28,Valid
GZ,9,27,8,31,Valid
GZ,9,27,9,29,Valid
GZ,9,27,10,37,Valid
GZ,9,27,11,34,Valid
GZ,9,27,12,35,Valid
GZ,9,27,13,30,Valid
GZ,9,27,14,33,Valid
GZ,9,27,15,31,Valid
GZ,9,27,16,33,Valid
GZ,9,27,17,35,Valid
GZ,9,27,18,38,Valid
GZ,9,27,19,35,Valid
GZ,9,27,20,31,Valid
GZ,9,27,21,27,Valid
GZ,9,27,22,32,Valid
GZ,9,27,23,29,Valid
GZ,9,28,0,30,Valid
GZ,9,28,1,35,Valid
GZ,9,28,2,39,Valid
GZ,9,28,3,39,Valid
GZ,9,28,4,42,Valid
GZ,9,28,5,43,Valid
GZ,9,28,6,45,Valid
GZ,9,28,7,47,Valid
GZ,9,28,8,49,Valid
GZ,9,28,9,50,Valid
GZ,9,28,10,54,Valid
GZ,9,28,11,50,Valid
GZ,9,28,12,46,Valid
GZ,9,28,13,41,Valid
GZ,9,28,14,39,Valid
GZ,9,28,15,37,Valid
GZ,9,28,16,35,Valid
GZ,9,28,17,33,Valid
GZ,9,28,18,40,Valid
GZ,9,28,19,47,Valid
GZ,9,28,20,47,Valid
GZ,9,28,21,46,Valid
GZ,9,28,22,45,Valid
GZ,9,28,23,47,Valid
GZ,9,29,0,44,Valid
GZ,9,29,1,31,Valid
GZ,9,29,2,40,Valid
GZ,9,29,3,44,Valid
GZ,9,29,4,48,Valid
GZ,9,29,5,48,Valid
GZ,9,29,6,53,Valid
GZ,9,29,7,56,Valid
GZ,9,29,8,49,Valid
GZ,9,29,9,47,Valid
GZ,9,29,10,40,Valid
GZ,9,29,11,40,Valid
GZ,9,29,12,51,Valid
GZ,9,29,13,44,Valid
GZ,9,29,14,49,Valid
GZ,9,29,15,41,Valid
GZ,9,29,16,35,Valid
GZ,9,29,17,40,Valid
GZ,9,29,18,51,Valid
GZ,9,29,19,48,Valid
GZ,9,29,20,50,Valid
GZ,9,29,21,50,Valid
GZ,9,29,22,49,Valid
GZ,9,29,23,45,Valid
GZ,9,30,0,-999,Missing
GZ,9,30,1,-999,Missing
GZ,9,30,2,-999,Missing
GZ,9,30,3,-999,Missing
GZ,9,30,4,-999,Missing
GZ,9,30,5,-999,Missing
GZ,9,30,6,-999,Missing
GZ,9,30,7,45,Valid
GZ,9,30,8,49,Valid
GZ,9,30,9,44,Valid
GZ,9,30,10,47,Valid
GZ,9,30,11,58,Valid
GZ,9,30,12,66,Valid
GZ,9,30,13,71,Valid
GZ,9,30,14,82,Valid
GZ,9,30,15,80,Valid
GZ,9,30,16,81,Valid
GZ,9,30,17,85,Valid
GZ,9,30,18,86,Valid
GZ,9,30,19,75,Valid
GZ,9,30,20,60,Valid
GZ,9,30,21,56,Valid
GZ,9,30,22,74,Valid
GZ,9,30,23,71,Valid
GZ,10,1,0,70,Valid
GZ,10,1,1,75,Valid
GZ,10,1,2,81,Valid
GZ,10,1,3,73,Valid
GZ,10,1,4,88,Valid
GZ,10,1,5,88,Valid
GZ,10,1,6,92,Valid
GZ,10,1,7,87,Valid
GZ,10,1,8,80,Valid
GZ,10,1,9,72,Valid
GZ,10,1,10,68,Valid
GZ,10,1,11,68,Valid
GZ,10,1,12,69,Valid
GZ,10,1,13,52,Valid
GZ,10,1,14,25,Valid
GZ,10,1,15,35,Valid
GZ,10,1,16,34,Valid
GZ,10,1,17,34,Valid
GZ,10,1,18,41,Valid
GZ,10,1,19,36,Valid
GZ,10,1,20,32,Valid
GZ,10,1,21,29,Valid
GZ,10,1,22,15,Valid
GZ,10,1,23,12,Valid
GZ,10,2,0,12,Valid
GZ,10,2,1,20,Valid
GZ,10,2,2,18,Valid
GZ,10,2,3,24,Valid
GZ,10,2,4,23,Valid
GZ,10,2,5,31,Valid
GZ,10,2,6,31,Valid
GZ,10,2,7,31,Valid
GZ,10,2,8,34,Valid
GZ,10,2,9,29,Valid
GZ,10,2,10,29,Valid
GZ,10,2,11,28,Valid
GZ,10,2,12,33,Valid
GZ,10,2,13,32,Valid
GZ,10,2,14,31,Valid
GZ,10,2,15,27,Valid
GZ,10,2,16,32,Valid
GZ,10,2,17,30,Valid
GZ,10,2,18,36,Valid
GZ,10,2,19,33,Valid
GZ,10,2,20,37,Valid
GZ,10,2,21,36,Valid
GZ,10,2,22,35,Valid
GZ,10,2,23,38,Valid
GZ,10,3,0,38,Valid
GZ,10,3,1,38,Valid
GZ,10,3,2,34,Valid
GZ,10,3,3,31,Valid
GZ,10,3,4,32,Valid
GZ,10,3,5,30,Valid
GZ,10,3,6,27,Valid
GZ,10,3,7,32,Valid
GZ,10,3,8,28,Valid
GZ,10,3,9,30,Valid
GZ,10,3,10,29,Valid
GZ,10,3,11,27,Valid
GZ,10,3,12,31,Valid
GZ,10,3,13,30,Valid
GZ,10,3,14,28,Valid
GZ,10,3,15,24,Valid
GZ,10,3,16,25,Valid
GZ,10,3,17,22,Valid
GZ,10,3,18,21,Valid
GZ,10,3,19,29,Valid
GZ,10,3,20,22,Valid
GZ,10,3,21,17,Valid
GZ,10,3,22,15,Valid
GZ,10,3,23,17,Valid
GZ,10,4,0,20,Valid
GZ,10,4,1,12,Valid
GZ,10,4,2,13,Valid
GZ,10,4,3,12,Valid
GZ,10,4,4,11,Valid
GZ,10,4,5,10,Valid
GZ,10,4,6,8,Valid
GZ,10,4,7,10,Valid
GZ,10,4,8,8,Valid
GZ,10,4,9,7,Valid
GZ,10,4,10,8,Valid
GZ,10,4,11,8,Valid
GZ,10,4,12,12,Valid
GZ,10,4,13,8,Valid
GZ,10,4,14,6,Valid
GZ,10,4,15,14,Valid
GZ,10,4,16,11,Valid
GZ,10,4,17,12,Valid
GZ,10,4,18,16,Valid
GZ,10,4,19,16,Valid
GZ,10,4,20,18,Valid
GZ,10,4,21,9,Valid
GZ,10,4,22,8,Valid
GZ,10,4,23,10,Valid
GZ,10,5,0,9,Valid
GZ,10,5,1,6,Valid
GZ,10,5,2,6,Valid
GZ,10,5,3,6,Valid
GZ,10,5,4,5,Valid
GZ,10,5,5,10,Valid
GZ,10,5,6,7,Valid
GZ,10,5,7,7,Valid
GZ,10,5,8,9,Valid
GZ,10,5,9,11,Valid
GZ,10,5,10,12,Valid
GZ,10,5,11,16,Valid
GZ,10,5,12,19,Valid
GZ,10,5,13,17,Valid
GZ,10,5,14,18,Valid
GZ,10,5,15,3,Valid
GZ,10,5,16,6,Valid
GZ,10,5,17,19,Valid
GZ,10,5,18,23,Valid
GZ,10,5,19,13,Valid
GZ,10,5,20,17,Valid
GZ,10,5,21,23,Valid
GZ,10,5,22,23,Valid
GZ,10,5,23,19,Valid
GZ,10,6,0,16,Valid
GZ,10,6,1,20,Valid
GZ,10,6,2,27,Valid
GZ,10,6,3,18,Valid
GZ,10,6,4,21,Valid
GZ,10,6,5,16,Valid
GZ,10,6,6,20,Valid
GZ,10,6,7,18,Valid
GZ,10,6,8,17,Valid
GZ,10,6,9,19,Valid
GZ,10,6,10,23,Valid
GZ,10,6,11,20,Valid
GZ,10,6,12,22,Valid
GZ,10,6,13,30,Valid
GZ,10,6,14,38,Valid
GZ,10,6,15,37,Valid
GZ,10,6,16,44,Valid
GZ,10,6,17,54,Valid
GZ,10,6,18,54,Valid
GZ,10,6,19,56,Valid
GZ,10,6,20,71,Valid
GZ,10,6,21,61,Valid
GZ,10,6,22,55,Valid
GZ,10,6,23,44,Valid
GZ,10,7,0,33,Valid
GZ,10,7,1,40,Valid
GZ,10,7,2,42,Valid
GZ,10,7,3,36,Valid
GZ,10,7,4,35,Valid
GZ,10,7,5,29,Valid
GZ,10,7,6,16,Valid
GZ,10,7,7,16,Valid
GZ,10,7,8,13,Valid
GZ,10,7,9,16,Valid
GZ,10,7,10,9,Valid
GZ,10,7,11,12,Valid
GZ,10,7,12,8,Valid
GZ,10,7,13,20,Valid
GZ,10,7,14,13,Valid
GZ,10,7,15,9,Valid
GZ,10,7,16,15,Valid
GZ,10,7,17,17,Valid
GZ,10,7,18,22,Valid
GZ,10,7,19,19,Valid
GZ,10,7,20,16,Valid
GZ,10,7,21,17,Valid
GZ,10,7,22,17,Valid
GZ,10,7,23,16,Valid
GZ,10,8,0,20,Valid
GZ,10,8,1,27,Valid
GZ,10,8,2,29,Valid
GZ,10,8,3,31,Valid
GZ,10,8,4,43,Valid
GZ,10,8,5,66,Valid
GZ,10,8,6,83,Valid
GZ,10,8,7,36,Valid
GZ,10,8,8,11,Valid
GZ,10,8,9,15,Valid
GZ,10,8,10,18,Valid
GZ,10,8,11,16,Valid
GZ,10,8,12,19,Valid
GZ,10,8,13,21,Valid
GZ,10,8,14,20,Valid
GZ,10,8,15,21,Valid
GZ,10,8,16,15,Valid
GZ,10,8,17,16,Valid
GZ,10,8,18,20,Valid
GZ,10,8,19,21,Valid
GZ,10,8,20,27,Valid
GZ,10,8,21,24,Valid
GZ,10,8,22,31,Valid
GZ,10,8,23,27,Valid
GZ,10,9,0,27,Valid
GZ,10,9,1,31,Valid
GZ,10,9,2,32,Valid
GZ,10,9,3,33,Valid
GZ,10,9,4,28,Valid
GZ,10,9,5,27,Valid
GZ,10,9,6,29,Valid
GZ,10,9,7,34,Valid
GZ,10,9,8,31,Valid
GZ,10,9,9,21,Valid
GZ,10,9,10,23,Valid
GZ,10,9,11,16,Valid
GZ,10,9,12,18,Valid
GZ,10,9,13,18,Valid
GZ,10,9,14,20,Valid
GZ,10,9,15,24,Valid
GZ,10,9,16,18,Valid
GZ,10,9,17,22,Valid
GZ,10,9,18,26,Valid
GZ,10,9,19,24,Valid
GZ,10,9,20,18,Valid
GZ,10,9,21,22,Valid
GZ,10,9,22,15,Valid
GZ,10,9,23,15,Valid
GZ,10,10,0,17,Valid
GZ,10,10,1,14,Valid
GZ,10,10,2,14,Valid
GZ,10,10,3,14,Valid
GZ,10,10,4,16,Valid
GZ,10,10,5,14,Valid
GZ,10,10,6,17,Valid
GZ,10,10,7,11,Valid
GZ,10,10,8,18,Valid
GZ,10,10,9,16,Valid
GZ,10,10,10,29,Valid
GZ,10,10,11,26,Valid
GZ,10,10,12,25,Valid
GZ,10,10,13,27,Valid
GZ,10,10,14,23,Valid
GZ,10,10,15,19,Valid
GZ,10,10,16,16,Valid
GZ,10,10,17,18,Valid
GZ,10,10,18,22,Valid
GZ,10,10,19,24,Valid
GZ,10,10,20,22,Valid
GZ,10,10,21,20,Valid
GZ,10,10,22,16,Valid
GZ,10,10,23,14,Valid
GZ,10,11,0,13,Valid
GZ,10,11,1,10,Valid
GZ,10,11,2,9,Valid
GZ,10,11,3,8,Valid
GZ,10,11,4,6,Valid
GZ,10,11,5,4,Valid
GZ,10,11,6,6,Valid
GZ,10,11,7,7,Valid
GZ,10,11,8,5,Valid
GZ,10,11,9,7,Valid
GZ,10,11,10,6,Valid
GZ,10,11,11,7,Valid
GZ,10,11,12,11,Valid
GZ,10,11,13,13,Valid
GZ,10,11,14,7,Valid
GZ,10,11,15,13,Valid
GZ,10,11,16,16,Valid
GZ,10,11,17,20,Valid
GZ,10,11,18,21,Valid
GZ,10,11,19,22,Valid
GZ,10,11,20,22,Valid
GZ,10,11,21,23,Valid
GZ,10,11,22,22,Valid
GZ,10,11,23,20,Valid
GZ,10,12,0,25,Valid
GZ,10,12,1,31,Valid
GZ,10,12,2,36,Valid
GZ,10,12,3,33,Valid
GZ,10,12,4,36,Valid
GZ,10,12,5,44,Valid
GZ,10,12,6,38,Valid
GZ,10,12,7,36,Valid
GZ,10,12,8,35,Valid
GZ,10,12,9,34,Valid
GZ,10,12,10,35,Valid
GZ,10,12,11,35,Valid
GZ,10,12,12,35,Valid
GZ,10,12,13,29,Valid
GZ,10,12,14,37,Valid
GZ,10,12,15,33,Valid
GZ,10,12,16,39,Valid
GZ,10,12,17,37,Valid
GZ,10,12,18,43,Valid
GZ,10,12,19,44,Valid
GZ,10,12,20,52,Valid
GZ,10,12,21,56,Valid
GZ,10,12,22,59,Valid
GZ,10,12,23,57,Valid
GZ,10,13,0,48,Valid
GZ,10,13,1,46,Valid
GZ,10,13,2,42,Valid
GZ,10,13,3,35,Valid
GZ,10,13,4,34,Valid
GZ,10,13,5,30,Valid
GZ,10,13,6,29,Valid
GZ,10,13,7,32,Valid
GZ,10,13,8,33,Valid
GZ,10,13,9,36,Valid
GZ,10,13,10,31,Valid
GZ,10,13,11,39,Valid
GZ,10,13,12,35,Valid
GZ,10,13,13,35,Valid
GZ,10,13,14,34,Valid
GZ,10,13,15,37,Valid
GZ,10,13,16,33,Valid
GZ,10,13,17,38,Valid
GZ,10,13,18,42,Valid
GZ,10,13,19,61,Valid
GZ,10,13,20,75,Valid
GZ,10,13,21,96,Valid
GZ,10,13,22,98,Valid
GZ,10,13,23,106,Valid
GZ,10,14,0,123,Valid
GZ,10,14,1,127,Valid
GZ,10,14,2,122,Valid
GZ,10,14,3,126,Valid
GZ,10,14,4,121,Valid
GZ,10,14,5,113,Valid
GZ,10,14,6,96,Valid
GZ,10,14,7,94,Valid
GZ,10,14,8,100,Valid
GZ,10,14,9,99,Valid
GZ,10,14,10,84,Valid
GZ,10,14,11,82,Valid
GZ,10,14,12,81,Valid
GZ,10,14,13,85,Valid
GZ,10,14,14,81,Valid
GZ,10,14,15,72,Valid
GZ,10,14,16,60,Valid
GZ,10,14,17,59,Valid
GZ,10,14,18,67,Valid
GZ,10,14,19,71,Valid
GZ,10,14,20,87,Valid
GZ,10,14,21,101,Valid
GZ,10,14,22,140,Valid
GZ,10,14,23,146,Valid
GZ,10,15,0,132,Valid
GZ,10,15,1,117,Valid
GZ,10,15,2,115,Valid
GZ,10,15,3,103,Valid
GZ,10,15,4,115,Valid
GZ,10,15,5,108,Valid
GZ,10,15,6,93,Valid
GZ,10,15,7,115,Valid
GZ,10,15,8,119,Valid
GZ,10,15,9,122,Valid
GZ,10,15,10,121,Valid
GZ,10,15,11,90,Valid
GZ,10,15,12,83,Valid
GZ,10,15,13,57,Valid
GZ,10,15,14,46,Valid
GZ,10,15,15,54,Valid
GZ,10,15,16,55,Valid
GZ,10,15,17,52,Valid
GZ,10,15,18,50,Valid
GZ,10,15,19,63,Valid
GZ,10,15,20,70,Valid
GZ,10,15,21,69,Valid
GZ,10,15,22,78,Valid
GZ,10,15,23,100,Valid
GZ,10,16,0,142,Valid
GZ,10,16,1,168,Valid
GZ,10,16,2,185,Valid
GZ,10,16,3,131,Valid
GZ,10,16,4,129,Valid
GZ,10,16,5,121,Valid
GZ,10,16,6,93,Valid
GZ,10,16,7,56,Valid
GZ,10,16,8,45,Valid
GZ,10,16,9,41,Valid
GZ,10,16,10,39,Valid
GZ,10,16,11,39,Valid
GZ,10,16,12,38,Valid
GZ,10,16,13,33,Valid
GZ,10,16,14,34,Valid
GZ,10,16,15,40,Valid
GZ,10,16,16,38,Valid
GZ,10,16,17,38,Valid
GZ,10,16,18,43,Valid
GZ,10,16,19,51,Valid
GZ,10,16,20,48,Valid
GZ,10,16,21,49,Valid
GZ,10,16,22,46,Valid
GZ,10,16,23,41,Valid
GZ,10,17,0,37,Valid
GZ,10,17,1,38,Valid
GZ,10,17,2,35,Valid
GZ,10,17,3,34,Valid
GZ,10,17,4,31,Valid
GZ,10,17,5,38,Valid
GZ,10,17,6,31,Valid
GZ,10,17,7,37,Valid
GZ,10,17,8,36,Valid
GZ,10,17,9,42,Valid
GZ,10,17,10,40,Valid
GZ,10,17,11,39,Valid
GZ,10,17,12,41,Valid
GZ,10,17,13,36,Valid
GZ,10,17,14,35,Valid
GZ,10,17,15,38,Valid
GZ,10,17,16,39,Valid
GZ,10,17,17,48,Valid
GZ,10,17,18,49,Valid
GZ,10,17,19,56,Valid
GZ,10,17,20,61,Valid
GZ,10,17,21,63,Valid
GZ,10,17,22,54,Valid
GZ,10,17,23,56,Valid
GZ,10,18,0,43,Valid
GZ,10,18,1,46,Valid
GZ,10,18,2,43,Valid
GZ,10,18,3,42,Valid
GZ,10,18,4,40,Valid
GZ,10,18,5,42,Valid
GZ,10,18,6,42,Valid
GZ,10,18,7,43,Valid
GZ,10,18,8,50,Valid
GZ,10,18,9,48,Valid
GZ,10,18,10,50,Valid
GZ,10,18,11,56,Valid
GZ,10,18,12,55,Valid
GZ,10,18,13,46,Valid
GZ,10,18,14,43,Valid
GZ,10,18,15,47,Valid
GZ,10,18,16,54,Valid
GZ,10,18,17,46,Valid
